mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__criterion,param_model__ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,cv_gap,complexity,penalized_cv
0.5070075511932373,0.10779391933770543,0.12835278511047363,0.048839672334074075,2,20,log2,,friedman_mse,0.0,"{'model__min_samples_split': 2, 'model__min_samples_leaf': 20, 'model__max_features': 'log2', 'model__max_depth': None, 'model__criterion': 'friedman_mse', 'model__ccp_alpha': 0.0}",0.13910719500213686,0.1299221197227841,0.17079049344785813,0.16248219861180624,0.11470641778050916,0.1434016849130189,0.020677391097941946,11,0.35698845776576626,0.345424337618486,0.37032714477850215,0.38479717816337045,0.3595489565411819,0.36341721497346136,0.01330327729514826,0.22001553006044244,24.5,0.027896249391864053
0.6255857467651367,0.0672604473398286,0.08368058204650879,0.019995820191207953,20,2,log2,7,squared_error,0.002,"{'model__min_samples_split': 20, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 7, 'model__criterion': 'squared_error', 'model__ccp_alpha': 0.002}",0.1588522969647499,0.14476681318649665,0.0496311554259109,0.24155670457901834,0.10861579611370131,0.14068455325397541,0.06299372843576903,12,0.4154922019870678,0.4061171666867681,0.34205020496917726,0.40112524595255805,0.4404534234049593,0.40104764860010605,0.03245878802569288,0.26036309534613067,12.8,0.03445746988282969
0.672014570236206,0.06077949918019919,0.10299677848815918,0.019644483879540167,5,1,,12,absolute_error,0.002,"{'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': None, 'model__max_depth': 12, 'model__criterion': 'absolute_error', 'model__ccp_alpha': 0.002}",0.24097742368897257,0.10202918345388334,0.24630962639833387,-0.0003652028998355483,0.08445432927356578,0.134681071982984,0.09548425672780295,13,0.822242565785904,0.8540763171680169,0.8420826391414395,0.8565559004719699,0.8299314565347269,0.8409777758204114,0.013330414403543284,0.7062967038374275,24.7,-0.1514227743601156
0.7702108383178711,0.03919292721737747,0.11200146675109864,0.010585044127611649,10,5,log2,7,squared_error,0.0,"{'model__min_samples_split': 10, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 7, 'model__criterion': 'squared_error', 'model__ccp_alpha': 0.0}",0.15141158233102647,0.15865855948320928,0.17426996035150666,0.11824268055016407,0.04718896912934112,0.1299543503690495,0.04524486546373548,14,0.48616766417854185,0.4399677410574826,0.44835520366193726,0.44174935502547485,0.43904264744760035,0.45105652227420734,0.017855010655213614,0.32110217190515783,10.6,0.006868590202244267
0.5764764785766602,0.05511185222724859,0.12813138961791992,0.029702845190027617,10,10,log2,9,squared_error,0.002,"{'model__min_samples_split': 10, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': 9, 'model__criterion': 'squared_error', 'model__ccp_alpha': 0.002}",0.10539454473239396,0.13859649088191006,0.1968740250841723,0.07022327418321661,0.09560305760475063,0.1213382784972887,0.043664041988647304,15,0.45438149123050686,0.4545812312984423,0.43144594543795123,0.4988702696684867,0.478853645647054,0.46362651665648824,0.023138126241996924,0.3422882381591995,11.1,-0.010162604858431113
0.6409479141235351,0.051105824051263335,0.07286796569824219,0.029719010702654435,2,10,log2,,friedman_mse,0.0005,"{'model__min_samples_split': 2, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': None, 'model__criterion': 'friedman_mse', 'model__ccp_alpha': 0.0005}",0.14324880504447135,0.035235606963419985,0.26047015244507965,0.15956793694146176,-0.01567830776913981,0.11656883872505859,0.09733728318093453,16,0.45140925967665335,0.4613461547813166,0.5030769794854357,0.4685423939412554,0.4670104860039068,0.4702770547777136,0.017465790834228088,0.353708216052655,24.875,-0.04647903689337064
0.7325711250305176,0.05277248832557796,0.08577527999877929,0.026662820064932893,20,15,log2,,squared_error,0.002,"{'model__min_samples_split': 20, 'model__min_samples_leaf': 15, 'model__max_features': 'log2', 'model__max_depth': None, 'model__criterion': 'squared_error', 'model__ccp_alpha': 0.002}",0.06727579640893444,0.14854190629453579,0.2148784201696794,0.1130124731407951,0.011078041019679796,0.1109573274067249,0.0694267465962582,17,0.39109408998803263,0.42076576212469585,0.3974071417823811,0.4409721331721913,0.37305350914884317,0.40465852724322887,0.023721613389435042,0.293701199836504,21.46666666666667,-0.024271425869384827
0.6623931884765625,0.05720823367125894,0.08360137939453124,0.033523396514654795,2,20,log2,5,friedman_mse,0.0005,"{'model__min_samples_split': 2, 'model__min_samples_leaf': 20, 'model__max_features': 'log2', 'model__max_depth': 5, 'model__criterion': 'friedman_mse', 'model__ccp_alpha': 0.0005}",0.07546559466858649,0.036996049685574905,0.14079669709639453,0.08423972477759711,0.1134335094405603,0.09018631513374267,0.03516563291586851,18,0.30408840015981975,0.30991878648835436,0.26761673592471735,0.2669301561005982,0.2681623534794165,0.28334328643058126,0.019410270014968846,0.1931569712968386,9.375,0.014331375179849167
0.6426929950714111,0.08862841497547883,0.0686227798461914,0.020961339287458948,10,20,sqrt,7,friedman_mse,0.002,"{'model__min_samples_split': 10, 'model__min_samples_leaf': 20, 'model__max_features': 'sqrt', 'model__max_depth': 7, 'model__criterion': 'friedman_mse', 'model__ccp_alpha': 0.002}",0.18926386313165,-0.0673027523190044,0.11663685781354727,0.08962579956095007,0.09600000217705384,0.08484475407283935,0.08391692303031353,19,0.29725180589411404,0.26872590935690854,0.25596058967923274,0.2885627244625445,0.2907664474844278,0.2802534953754455,0.015437218124627118,0.19540874130260616,7.6,0.011751694616927202
0.5838375568389893,0.09924006438325361,0.08391251564025878,0.046433599337297515,10,5,sqrt,5,friedman_mse,0.0,"{'model__min_samples_split': 10, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 5, 'model__criterion': 'friedman_mse', 'model__ccp_alpha': 0.0}",0.17901861088149496,0.17398133146734474,0.09385508564313572,-0.00955718584205556,-0.028545944531521705,0.08175037952367963,0.08788234388232774,20,0.3023942655969746,0.27770091509113715,0.19124140551466662,0.3065113915957678,0.20068128342930036,0.2557058522455693,0.049856116225102075,0.17395547272188966,7.6,0.01616596407101825
