mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__criterion,param_model__ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,cv_gap,complexity,penalized_cv
0.6527092456817627,0.05085856509044599,0.09018931388854981,0.026653365903810948,10,2,,9,squared_error,0.002,"{'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': None, 'model__max_depth': 9, 'model__criterion': 'squared_error', 'model__ccp_alpha': 0.002}",0.23480202512369064,0.2134766597432538,0.1326550145683758,0.15979980862424104,0.19156676354959834,0.18646005432183194,0.03660238405396136,11,0.8432002888937429,0.8291243379559072,0.8424986511584036,0.8289139188066393,0.8354277890607099,0.8358329971750805,0.006192768006260902,0.6493729428532486,16.1,-0.06252047567680508
0.5554128646850586,0.05398873839007803,0.09849238395690918,0.013272233593248623,2,20,log2,5,friedman_mse,0.0005,"{'model__min_samples_split': 2, 'model__min_samples_leaf': 20, 'model__max_features': 'log2', 'model__max_depth': 5, 'model__criterion': 'friedman_mse', 'model__ccp_alpha': 0.0005}",0.11884290859817181,0.18331129357524312,0.18909700996860757,0.21251177527672205,0.17446612800433337,0.17564582308461557,0.03107009839732769,12,0.2790369087830147,0.2376070452363941,0.24007984532469606,0.3553562935547726,0.2576347238392157,0.27394296334761864,0.04332908260880056,0.09829714026300307,9.375,0.1329918239925645
0.6056874752044678,0.042966136576357575,0.10760722160339356,0.034244230769208996,20,2,log2,7,squared_error,0.002,"{'model__min_samples_split': 20, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 7, 'model__criterion': 'squared_error', 'model__ccp_alpha': 0.002}",0.20043969391941274,0.20550734626797618,0.15712621565270746,0.14707317931726283,0.14631988156659204,0.17129326334479025,0.026195821779687736,13,0.43701766279546017,0.3929220547680251,0.46484781463004776,0.41447894006901276,0.43384762768828977,0.42862281999016716,0.024019226526005626,0.25732955664537693,12.8,0.06612791851890833
0.5344461917877197,0.04950679164236396,0.09289345741271973,0.04001860395996539,2,10,log2,15,absolute_error,0.002,"{'model__min_samples_split': 2, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': 15, 'model__criterion': 'absolute_error', 'model__ccp_alpha': 0.002}",0.16345974462165558,0.29039596546170143,0.00941021768264072,0.1206287027212164,0.21593386902609335,0.1599656999026615,0.09420302654488877,14,0.4203747698312269,0.4489995598252884,0.44193980554564605,0.4141962797033446,0.40118770084289335,0.4253396231496798,0.017705919246528486,0.26537392324701836,19.5,0.03858482676620507
0.5920962333679199,0.036719947318627856,0.08599505424499512,0.019317337037794424,2,10,log2,,friedman_mse,0.0005,"{'model__min_samples_split': 2, 'model__min_samples_leaf': 10, 'model__max_features': 'log2', 'model__max_depth': None, 'model__criterion': 'friedman_mse', 'model__ccp_alpha': 0.0005}",0.13455967394541624,0.2537251790018621,0.029165521818825813,0.24253319609507507,0.10477863297015733,0.1529524407662673,0.08504359755817321,15,0.5097395583601021,0.5034671308503126,0.4159055572896525,0.4860418863295578,0.4620641275482076,0.4754436520755666,0.0340518531863787,0.3224912113092993,24.875,0.0008305168080125352
0.5604294300079345,0.0758172666407974,0.09026594161987304,0.023023073267925243,20,15,log2,,squared_error,0.002,"{'model__min_samples_split': 20, 'model__min_samples_leaf': 15, 'model__max_features': 'log2', 'model__max_depth': None, 'model__criterion': 'squared_error', 'model__ccp_alpha': 0.002}",0.10099859207849349,0.14468799461794934,0.14283093411639336,0.24057948585666622,0.09666954660908622,0.14515331065571774,0.05179204458997701,16,0.4160867744884956,0.3998143570597603,0.399785755111319,0.4058452101918171,0.3953444724223256,0.40337531385474357,0.007179712790079996,0.25822200319902583,21.46666666666667,0.02234227620272536
0.6857038021087647,0.042655068223794355,0.09005370140075683,0.01519373118061585,10,5,log2,7,squared_error,0.0,"{'model__min_samples_split': 10, 'model__min_samples_leaf': 5, 'model__max_features': 'log2', 'model__max_depth': 7, 'model__criterion': 'squared_error', 'model__ccp_alpha': 0.0}",0.12132223556175314,0.1142532615620111,0.05835051308111239,0.14470557895143743,0.10381260588091512,0.10848883900744584,0.028443965158280262,17,0.4270508908214192,0.3386614128729776,0.48750853267260863,0.4014892235632084,0.5020421162125979,0.4313504352285623,0.05941797468502239,0.3228615962211165,10.6,-0.015212719669944936
0.7242704868316651,0.06077426809005214,0.09221811294555664,0.034060619546144956,5,1,,12,absolute_error,0.002,"{'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': None, 'model__max_depth': 12, 'model__criterion': 'absolute_error', 'model__ccp_alpha': 0.002}",0.10609836396403316,0.24998889717016237,0.10891740945506523,0.19709197381617616,-0.12416453385623649,0.10758642210984008,0.1280642027462086,18,0.8411188042198955,0.8598728583089319,0.839197186515433,0.8375361079260084,0.8552177954888261,0.8465885504918191,0.009137109012331172,0.7390021283819791,24.7,-0.18996432282385256
0.625261640548706,0.10556521274822625,0.10006175041198731,0.032242178221589535,20,10,sqrt,15,squared_error,0.0005,"{'model__min_samples_split': 20, 'model__min_samples_leaf': 10, 'model__max_features': 'sqrt', 'model__max_depth': 15, 'model__criterion': 'squared_error', 'model__ccp_alpha': 0.0005}",0.07650551631172642,0.10827588261861465,0.18639443640144893,0.17405349524024505,-0.0670153508266631,0.09564279594907439,0.09095889299168386,19,0.47866329616462666,0.49049458761707376,0.5004111593603867,0.5317856405063168,0.44634625599383815,0.4895401879284484,0.02788472589989808,0.393897391979374,16.175,-0.0640712912437065
0.5753105163574219,0.06372639875642501,0.09765744209289551,0.031417808735619834,10,5,sqrt,7,friedman_mse,0.001,"{'model__min_samples_split': 10, 'model__min_samples_leaf': 5, 'model__max_features': 'sqrt', 'model__max_depth': 7, 'model__criterion': 'friedman_mse', 'model__ccp_alpha': 0.001}",0.14024325781600844,0.022519271639795724,0.0910157153104113,0.06918401605404378,0.14119026048848315,0.09283050426174848,0.04492828623088034,20,0.47613703887972614,0.3889700874852461,0.4556257454010182,0.33511186611238086,0.3990589852009929,0.41098074461587286,0.050241820981229146,0.31815024035412437,9.35,-0.026722079862195054
